,Word,TF-IDF_Score
938,fagnorolahy,0.0093988745
939,unhumanlike,0.00491663
940,nonmindful,0.007245559999999999
941,inbtellgience,0.0
942,bizdev,0.0052400925
943,faccccccccts,0.004787245
944,sfinktah,0.004528475
945,aaaaaaaaargh,0.0052400925
946,normalissima,0.0045931675
947,apatosaurian,0.005304784999999999
948,bildogsromans,0.00491663
949,carwashathons,0.007245559999999999
950,ebunuebunu,0.0198285933
951,nkatenkontobenkwan,0.0049723078
952,midescape,0.0043990900000000005
953,nanoinfluencers,0.0253466422
954,muhaddath,0.0052400925
955,chatbox,0.010221415
956,newsletteror,0.0
957,coproductiondirected,0.0
958,favoritepaigee,0.0
959,bumpyrise,0.0055635549999999995
960,screenshotter,0.00595171
961,antislice,0.0065488932
962,guaciale,0.0065488932
963,cancerchondria,0.017584990999999998
964,cancerchondriacs,0.0058818763
965,mirrortocracy,0.00491663
966,livingest,0.006081095
967,maaaaaaaate,0.00621048
968,reliquinish,0.0045931675
969,jadrool,0.004463782499999999
970,everybloomingthing,0.0049813225
971,tashbuk,0.004787245
972,pregret,0.005833861
973,eakfastlu,0.005833861
974,portmanteautifies,0.005833861
975,closedports,0.0064045575
976,simarouba,0.006081095
977,bheja,0.01009203
978,byscrubby,0.0
979,harpiedoodle,0.007116175
980,cosmophage,0.00621048
981,hvima,0.005304784999999999
982,psssssssshhhh,0.0065339425
983,estadounidismo,0.004528475
984,ultracheesy,0.006857405
985,gastrobotánica,0.004563119
986,baldmoney,0.004563119
987,akatade,0.004563119
988,chronostrictesis,0.0122268825
989,myctophids,0.015720277499999998
990,shouteth,0.0051107075
991,degenderizing,0.00750433
992,billionaihs,0.004463782499999999
993,kitbashing,0.0041840151
994,pseudomerchandising,0.0041840151
995,superempath,0.0045931675
996,hellspring,0.0040627393
997,pleeeeeeeeeeaassssee,0.0040627393
998,weichafe,0.005046015
999,kopstooje,0.0070514825
1000,overwrung,0.0069220975
1001,biscochos,0.013169507999999998
1002,quajado,0.006584753999999999
1003,spinaca,0.006584753999999999
1004,limboer,0.00595171
1005,longanzia,0.0042697049999999995
1006,sorrullitos,0.0055635549999999995
1007,boquinete,0.004463782499999999
1008,ganhua,0.0098979525
1009,cybepartnership,0.0041233772
1010,cyberfatigue,0.0041233772
1011,trimmigrants,0.00491663
1012,paranoidman,0.0
1013,deadnaming,0.014620504999999999
1014,hagyjuk,0.007374944999999999
1015,inexpertis,0.00465786
1016,braccino,0.006792712499999999
1017,submoods,0.00543417
1018,cryptarchs,0.0044872046
1019,cryptarch,0.0044872046
1020,onomotopeia,0.005498862499999999
1021,sssssssssse,0.0
1022,elastography,0.004528475
1023,splashpads,0.005822325
1024,pobedobesie,0.006663327500000001
1025,tunestack,0.0052400925
1026,filaticcio,0.0048519374999999995
1027,tovenaar,0.0048519374999999995
1028,klaviertigers,0.007116175
1029,snaketivity,0.007245559999999999
1030,microdramedies,0.0043990900000000005
1031,cathlicks,0.0061244279
1032,greybrick,0.0061244279
1033,cyberpilot,0.007245559999999999
1034,pourmenade,0.005304784999999999
1035,bawlfest,0.0064045575
1036,heteropatriarchal,0.0060164025
1037,mussalai,0.005498862499999999
1038,suberogatory,0.0045931675
1039,cryptobubble,0.0043990900000000005
1040,kibathroom,0.0051754
1041,funscape,0.0052400925
1042,khaala,0.005887017499999999
1043,hippocratica,0.0064045575
1044,interceptionof,0.005757632499999999
1045,plastigoop,0.005304784999999999
1046,yeeeeeeeah,0.0114505725
1047,undertightening,0.005498862499999999
1048,outwoke,0.004787245
1049,barossii,0.005154221499999999
1050,audaxviator,0.010308442999999999
1051,minitrauma,0.0064276174
1052,midchildhood,0.0064276174
1053,hrududil,0.006339864999999999
1054,crimescapes,0.0056282475
1055,tanghulu,0.013461613800000001
1056,myotenositis,0.0044872046
1057,cleverclue,0.0042697049999999995
1058,cyphocharax,0.0050329457
1059,spiluropsis,0.0050329457
1060,dahrak,0.007116175
1061,kuntoportaat,0.009121642499999999
1062,heeahh,0.0070514825
1063,bowpeople,0.0049116698999999995
1064,bowperson,0.0049116698999999995
1065,theolatry,0.0095097975
1066,webnotebook,0.0056282475
1067,cannabidoid,0.0073102524999999995
1068,zeigesty,0.0
1069,alabastro,0.0101567225
1070,intergrafted,0.0061244279
1071,unconsolingly,0.0061244279
1072,creditland,0.0053694775
1073,overboogie,0.0061457874999999995
1074,supportless,0.006081095
1075,icechairing,0.004463782499999999
1076,tetriminos,0.010609569999999999
1077,unanaesthetized,0.006663327500000001
1078,towardshis,0.0
1079,unlucan,0.0059971968
1080,hronrad,0.0120499232
1081,anstapa,0.0059971968
1082,heaþuswate,0.0059971968
1083,rusticky,0.005498862499999999
1084,pawternity,0.005822325
1085,pilosebaceous,0.005822325
1086,reinhabitate,0.004787245
1087,chillifier,0.0055635549999999995
1088,kkwabaegi,0.0051107075
1089,chinchorreo,0.0065339425
1090,homomorphism,0.0065339425
1091,techceleration,0.00465786
1092,trifongo,0.0043990900000000005
1093,zaratsu,0.00621048
1094,testimonees,0.0053694775
1095,crrrruuunch,0.00646925
1096,macrobrewers,0.0052400925
1097,ultraupscale,0.0056282475
1098,eminati,0.0049674459999999995
1099,aprropriate,0.0051107075
1100,chapterettes,0.004463782499999999
1101,hahahahahahahahahahahahahahahahahahahahaha,0.0
1102,hahahahahahahahahahahahahahahahahahaha,0.0
1103,colorimetrics,0.0046691182999999995
1104,colorimetric,0.0046691182999999995
1105,forwardboding,0.004158792
1106,dentalist,0.0038668608
1107,humailiation,0.0
1108,imagemeister,0.0055635549999999995
1109,stupidish,0.005304784999999999
1110,exfiltrator,0.0043343975
1111,napmobile,0.004528475
1112,womanhole,0.0048519374999999995
1113,beclown,0.007116175
1114,traedólares,0.005304784999999999
1115,inflatus,0.006081095
1116,framboyán,0.00646925
1117,ultramillionaire,0.0062751725000000005
1118,whiskerbush,0.005304784999999999
1119,soulappella,0.0070514825
1120,seenher,0.0
1121,microsensitivity,0.005887017499999999
1122,listnessless,0.00595171
1123,ev’ything,0.0
1124,infrarrealismo,0.0043052909000000006
1125,infrarealists,0.0043052909000000006
1126,undung,0.004787245
1127,bullcrapometer,0.0074396374999999995
1128,guaxmole,0.005498862499999999
1129,scialatelli,0.0045478425000000005
1130,chuchvara,0.0045478425000000005
1131,funelled,0.0
1132,brrrrrrrriefing,0.0042697049999999995
1133,pillorizing,0.005498862499999999
1134,joshuatrophywife,0.0067280199999999995
1135,platformsnow,0.0
1136,quizmakers,0.0066095311000000006
1137,quizmaker,0.0131584243
1138,pothounds,0.006339864999999999
1139,organomegaly,0.00465786
1140,subscriberson,0.0
1141,hon’ne,0.0
1142,yabai,0.006670169
1143,uberparented,0.0051107075
1144,revealeth,0.005822325
1145,pennyloafers,0.00465786
1146,pitward,0.00595171
1147,prasiolite,0.0051107075
1148,trichromats,0.0065488932
1149,noncolorblind,0.0065488932
1150,brothertobrotherbrothertobrotherbrothertobrotherbrothertobrotherbrothertobrotherbrothertobrother,0.004722552499999999
1151,stoicist,0.0056282475
1152,footballification,0.004722552499999999
1153,combiningo,0.0
1154,firebrickiness,0.00621048
1155,ultrafluid,0.0055635549999999995
1156,neurocosmetology,0.0092510275
1157,mangiavate,0.005304784999999999
1158,gynandromorphic,0.006857405
1159,sumatrae,0.006663327500000001
1160,cryptotechnology,0.004463782499999999
1161,albuginea,0.005887017499999999
1162,tantora,0.0
1163,sceeves,0.00595171
1164,counterprogrammer,0.0069220975
1165,alijuna,0.019019595
1166,brainwashy,0.006857405
1167,pinbody,0.0101567225
1168,cyberdirective,0.004787245
1169,demelanization,0.0056282475
1170,schmexperts,0.004722552499999999
1171,jailworthy,0.005304784999999999
1172,roofalanches,0.00491663
1173,omitama,0.0052148594
1174,bureauwould,0.0049674459999999995
1175,earwormed,0.0045931675
1176,metok,0.006857405
1177,neuroborreliosis,0.005046015
1178,machinications,0.0
1179,covcom,0.0052400925
1180,crossdisciplinarian,0.004722552499999999
1181,adjoeman,0.0042697049999999995
1182,songwise,0.0060164025
1183,shabbyish,0.007374944999999999
1184,photographry,0.0
1185,jeongol,0.007116175
1186,trullistos,0.004463782499999999
1187,lizbites,0.005046015
1188,unbokeh,0.005757632499999999
1189,karligraphy,0.0049813225
1190,underbriefed,0.0070514825
1191,domovye,0.00621048
1192,synaffs,0.004851032
1193,godsgem,0.004851032
1194,pewag,0.00905695
1195,ingqondo,0.007116175
1196,cyberlibel,0.02096037
1197,rocabi,0.01009203
1198,gruxury,0.0052400925
1199,grünkohl,0.0052400925
1200,allégorique,0.0074396374999999995
1201,upscalification,0.005046015
1202,nonallegorical,0.006339864999999999
1203,yigu,0.0052400925
1204,afternoonsl,0.0
1205,homostructure,0.0056393247
1206,heterotransistors,0.0056393247
1207,traunch,0.00491663
1208,megafossil,0.0043343975
1209,omushaho,0.0038315423999999995
1210,wekishaka,0.0038315423999999995
1211,omufumu,0.0038315423999999995
1212,omusikamoori,0.0038315423999999995
1213,kalasiri,0.0051107075
1214,melanated,0.011709342499999999
1215,neuroactivating,0.0042697049999999995
1216,gghrtt,0.0044872046
1217,jjjtrws,0.0044872046
1218,superliked,0.0098839777
1219,superlike,0.0049723078
1220,cinnabark,0.0071808675
1221,ßpoints,0.0043343975
1222,badrijanis,0.00750433
1223,safewords,0.0049813225
1224,ashwariya,0.0
1225,spookeroos,0.005822325
1226,astaritt,0.004528475
1227,knockups,0.004528475
1228,castebound,0.004722552499999999
1229,oshawaganda,0.0
1230,bullversary,0.0043990900000000005
1231,plasticwalls,0.0
1232,lecenik,0.004851924
1233,haxhimak,0.004851924
1234,sheqerpare,0.004851924
1235,raketten,0.0045931675
1236,pssssshp,0.0049813225
1237,solomoons,0.005314012
1238,unimoons,0.010628024
1239,unimoon,0.010628024
1240,benefitingfrom,0.0
1241,envyingly,0.01086834
1242,retinization,0.005718338999999999
1243,corylifolia,0.005718338999999999
1244,backuchiol,0.005718338999999999
1245,stakeslessness,0.005498862499999999
1246,superdiverse,0.0061457874999999995
1247,mejugaru,0.0069127206
1248,gyeran,0.0069127206
1249,panzanela,0.005757632499999999
1250,velfie,0.007116175
1251,bracketological,0.005046015
1252,firefinches,0.004463782499999999
1253,momsplainer,0.0061457874999999995
1254,postbrunch,0.0067280199999999995
1255,underthrob,0.006663327500000001
1256,postponedlate,0.0
1257,harukei,0.0045931675
1258,brexanolone,0.049877917499999994
1259,sociodicy,0.0056282475
1260,olivage,0.00621048
1261,thruppling,0.0
1262,thrupple,0.0060031521
1263,nongoalie,0.0056282475
1264,shoptics,0.0059425141999999995
1265,unwedge,0.0059425141999999995
1266,edgelord,0.0053694775
1267,endometrioid,0.004787245
1268,jahenda,0.026782694999999995
1269,churinga,0.0049723078
1270,churingas,0.0099446156
1271,machambas,0.0055180489
1272,machamba,0.0110967357
1273,colorare,0.005046015
1274,ktiss,0.0049813225
1275,wrirting,0.0
1276,timepieceapalooza,0.006339864999999999
1277,boogeypeople,0.0064045575
1278,delegimitizer,0.007245559999999999
1279,lockpad,0.0043343975
1280,hackistocracy,0.007116175
1281,starhuggers,0.004722552499999999
1282,amsah,0.0065339425
1283,coxswaining,0.0050935836
1284,workkkk,0.0050935836
1285,b’mitzvahs,0.0
1286,b’mitzvah,0.0
1287,adeventuous,0.0
1288,salpingectomy,0.004463782499999999
